chrom	trans_id	strand	gene_id	gene_name	transcript_biotype	gene_start	gene_stop	CDS_start	CDS_stop	CDS_length	5UTR_length	3UTR_length	transcript_length
IV	YDR355C_mRNA	-	YDR355C	YDR355C	protein_coding	1186067	1186369	1	303	303	0	0	303
IV	YDR356W_mRNA	+	YDR356W	SPC110	protein_coding	1186107	1188941	1	2835	2835	0	0	2835
IV	YDR357C_mRNA	-	YDR357C	CNL1	protein_coding	1189199	1189567	1	369	369	0	0	369
IV	YDR358W_mRNA	+	YDR358W	GGA1	protein_coding	1190059	1191732	1	1674	1674	0	0	1674
IV	YDR359C_mRNA	-	YDR359C	EAF1	protein_coding	1191936	1194884	1	2949	2949	0	0	2949
IV	YDR360W_mRNA	+	YDR360W	OPI7	protein_coding	1194598	1195032	1	435	435	0	0	435
IV	YDR361C_mRNA	-	YDR361C	BCP1	protein_coding	1195412	1196263	1	852	852	0	0	852
IV	YDR362C_mRNA	-	YDR362C	TFC6	protein_coding	1196679	1198697	1	2019	2019	0	0	2019
IV	YDR363W-A_mRNA	+	YDR363W-A	SEM1	protein_coding	1202128	1202397	1	270	270	0	0	270
IV	YDR363W_mRNA	+	YDR363W	ESC2	protein_coding	1199183	1200553	1	1371	1371	0	0	1371
IV	YDR364C_mRNA	-	YDR364C	CDC40	protein_coding	1202843	1204210	1	1368	1368	0	0	1368
IV	YDR365C_mRNA	-	YDR365C	ESF1	protein_coding	1204497	1206383	1	1887	1887	0	0	1887
IV	YDR366C_mRNA	-	YDR366C	YDR366C	protein_coding	1212438	1212836	1	399	399	0	0	399
IV	YDR367W_mRNA	+	YDR367W	KEI1	protein_coding	1212848	1213614	1	666	666	0	0	666
IV	YDR368W_mRNA	+	YDR368W	YPR1	protein_coding	1213904	1214842	1	939	939	0	0	939
IV	YDR369C_mRNA	-	YDR369C	XRS2	protein_coding	1215016	1217580	1	2565	2565	0	0	2565
IV	YDR370C_mRNA	-	YDR370C	DXO1	protein_coding	1217782	1219110	1	1329	1329	0	0	1329
IV	YDR371C-A_mRNA	-	YDR371C-A	YDR371C-A	protein_coding	1219509	1219613	1	105	105	0	0	105
IV	YDR371W_mRNA	+	YDR371W	CTS2	protein_coding	1219413	1220948	1	1536	1536	0	0	1536
IV	YDR372C_mRNA	-	YDR372C	VPS74	protein_coding	1221112	1222149	1	1038	1038	0	0	1038
IV	YDR373W_mRNA	+	YDR373W	FRQ1	protein_coding	1222759	1223331	1	573	573	0	0	573
IV	YDR374C_mRNA	-	YDR374C	PHO92	protein_coding	1223474	1224394	1	921	921	0	0	921
IV	YDR374W-A_mRNA	+	YDR374W-A	WIP1	protein_coding	1224757	1225026	1	270	270	0	0	270
IV	YDR375C_mRNA	-	YDR375C	BCS1	protein_coding	1225166	1226536	1	1371	1371	0	0	1371
IV	YDR376W_mRNA	+	YDR376W	ARH1	protein_coding	1226822	1228303	1	1482	1482	0	0	1482
IV	YDR377W_mRNA	+	YDR377W	ATP17	protein_coding	1228611	1228916	1	306	306	0	0	306
IV	YDR378C_mRNA	-	YDR378C	LSM6	protein_coding	1229349	1229609	1	261	261	0	0	261
IV	YDR379C-A_mRNA	-	YDR379C-A	SDH6	protein_coding	1233278	1233517	1	240	240	0	0	240
IV	YDR379W_mRNA	+	YDR379W	RGA2	protein_coding	1230167	1233196	1	3030	3030	0	0	3030
IV	YDR380W_mRNA	+	YDR380W	ARO10	protein_coding	1234218	1236125	1	1908	1908	0	0	1908
IV	YDR381C-A_mRNA	-	YDR381C-A	YDR381C-A	protein_coding	1238312	1238850	1	345	345	0	0	345
IV	YDR381W_mRNA	+	YDR381W	YRA1	protein_coding	1236558	1238004	1	681	681	0	0	681
IV	YDR382W_mRNA	+	YDR382W	RPP2B	protein_coding	1239492	1239824	1	333	333	0	0	333
IV	YDR383C_mRNA	-	YDR383C	NKP1	protein_coding	1239960	1240676	1	717	717	0	0	717
IV	YDR384C_mRNA	-	YDR384C	ATO3	protein_coding	1241204	1242031	1	828	828	0	0	828
IV	YDR385W_mRNA	+	YDR385W	EFT2	protein_coding	1243230	1245758	1	2529	2529	0	0	2529
IV	YDR386W_mRNA	+	YDR386W	MUS81	protein_coding	1246084	1247982	1	1899	1899	0	0	1899
IV	YDR387C_mRNA	-	YDR387C	CIN10	protein_coding	1248154	1249821	1	1668	1668	0	0	1668
IV	YDR388W_mRNA	+	YDR388W	RVS167	protein_coding	1250186	1251634	1	1449	1449	0	0	1449
IV	YDR389W_mRNA	+	YDR389W	SAC7	protein_coding	1252537	1254501	1	1965	1965	0	0	1965
IV	YDR390C_mRNA	-	YDR390C	UBA2	protein_coding	1254937	1256847	1	1911	1911	0	0	1911
IV	YDR391C_mRNA	-	YDR391C	YDR391C	protein_coding	1257358	1258056	1	699	699	0	0	699
IV	YDR392W_mRNA	+	YDR392W	SPT3	protein_coding	1258696	1259709	1	1014	1014	0	0	1014
IV	YDR393W_mRNA	+	YDR393W	SHE9	protein_coding	1259901	1261271	1	1371	1371	0	0	1371
IV	YDR394W_mRNA	+	YDR394W	RPT3	protein_coding	1261681	1262967	1	1287	1287	0	0	1287
IV	YDR395W_mRNA	+	YDR395W	SXM1	protein_coding	1263324	1266158	1	2835	2835	0	0	2835
IV	YDR396W_mRNA	+	YDR396W	YDR396W	protein_coding	1266295	1266795	1	501	501	0	0	501
IV	YDR397C_mRNA	-	YDR397C	NCB2	protein_coding	1266366	1266898	1	441	441	0	0	441
IV	YDR398W_mRNA	+	YDR398W	UTP5	protein_coding	1267471	1269402	1	1932	1932	0	0	1932
IV	YDR399W_mRNA	+	YDR399W	HPT1	protein_coding	1270068	1270733	1	666	666	0	0	666
IV	YDR400W_mRNA	+	YDR400W	URH1	protein_coding	1271063	1272085	1	1023	1023	0	0	1023
IV	YDR401W_mRNA	+	YDR401W	YDR401W	protein_coding	1272223	1272786	1	564	564	0	0	564
IV	YDR402C_mRNA	-	YDR402C	DIT2	protein_coding	1272234	1273703	1	1470	1470	0	0	1470
IV	YDR403W_mRNA	+	YDR403W	DIT1	protein_coding	1274602	1276212	1	1611	1611	0	0	1611
IV	YDR404C_mRNA	-	YDR404C	RPB7	protein_coding	1276654	1277169	1	516	516	0	0	516
IV	YDR405W_mRNA	+	YDR405W	MRP20	protein_coding	1277646	1278437	1	792	792	0	0	792
IV	YDR406W-A_mRNA	+	YDR406W-A	YDR406W-A	protein_coding	1283799	1284044	1	246	246	0	0	246
IV	YDR406W_mRNA	+	YDR406W	PDR15	protein_coding	1279210	1283799	1	4590	4590	0	0	4590
IV	YDR407C_mRNA	-	YDR407C	TRS120	protein_coding	1284069	1287938	1	3870	3870	0	0	3870
IV	YDR408C_mRNA	-	YDR408C	ADE8	protein_coding	1288215	1288859	1	645	645	0	0	645
IV	YDR409W_mRNA	+	YDR409W	SIZ1	protein_coding	1289406	1292120	1	2715	2715	0	0	2715
IV	YDR410C_mRNA	-	YDR410C	STE14	protein_coding	1292372	1293091	1	720	720	0	0	720
IV	YDR411C_mRNA	-	YDR411C	DFM1	protein_coding	1293369	1294394	1	1026	1026	0	0	1026
IV	YDR412W_mRNA	+	YDR412W	RRP17	protein_coding	1294693	1295400	1	708	708	0	0	708
IV	YDR413C_mRNA	-	YDR413C	YDR413C	protein_coding	1294836	1295411	1	576	576	0	0	576
IV	YDR414C_mRNA	-	YDR414C	ERD1	protein_coding	1295598	1296686	1	1089	1089	0	0	1089
IV	YDR415C_mRNA	-	YDR415C	YDR415C	protein_coding	1297037	1298161	1	1125	1125	0	0	1125
IV	YDR416W_mRNA	+	YDR416W	SYF1	protein_coding	1298432	1301011	1	2580	2580	0	0	2580
IV	YDR417C_mRNA	-	YDR417C	YDR417C	protein_coding	1301555	1301926	1	372	372	0	0	372
IV	YDR418W_mRNA	+	YDR418W	RPL12B	protein_coding	1301616	1302113	1	498	498	0	0	498
IV	YDR419W_mRNA	+	YDR419W	RAD30	protein_coding	1303174	1305072	1	1899	1899	0	0	1899
IV	YDR420W_mRNA	+	YDR420W	HKR1	protein_coding	1306267	1311675	1	5409	5409	0	0	5409
IV	YDR421W_mRNA	+	YDR421W	ARO80	protein_coding	1312040	1314892	1	2853	2853	0	0	2853
IV	YDR422C_mRNA	-	YDR422C	SIP1	protein_coding	1315326	1317773	1	2448	2448	0	0	2448
IV	YDR423C_mRNA	-	YDR423C	CAD1	protein_coding	1318046	1319275	1	1230	1230	0	0	1230
IV	YDR424C_mRNA	-	YDR424C	DYN2	protein_coding	1319387	1319841	1	279	279	0	0	279
IV	YDR425W_mRNA	+	YDR425W	SNX41	protein_coding	1320064	1321941	1	1878	1878	0	0	1878
IV	YDR426C_mRNA	-	YDR426C	YDR426C	protein_coding	1321629	1322006	1	378	378	0	0	378
IV	YDR427W_mRNA	+	YDR427W	RPN9	protein_coding	1322205	1323386	1	1182	1182	0	0	1182
IV	YDR428C_mRNA	-	YDR428C	BNA7	protein_coding	1323454	1324239	1	786	786	0	0	786
IV	YDR429C_mRNA	-	YDR429C	TIF35	protein_coding	1324477	1325301	1	825	825	0	0	825
IV	YDR430C_mRNA	-	YDR430C	CYM1	protein_coding	1325501	1328470	1	2970	2970	0	0	2970
IV	YDR431W_mRNA	+	YDR431W	YDR431W	protein_coding	1328390	1328701	1	312	312	0	0	312
IV	YDR432W_mRNA	+	YDR432W	NPL3	protein_coding	1328783	1330027	1	1245	1245	0	0	1245
IV	YDR433W_mRNA	+	YDR433W	YDR433W	protein_coding	1329600	1330040	1	441	441	0	0	441
IV	YDR434W_mRNA	+	YDR434W	GPI17	protein_coding	1331237	1332841	1	1605	1605	0	0	1605
IV	YDR435C_mRNA	-	YDR435C	PPM1	protein_coding	1332983	1333969	1	987	987	0	0	987
IV	YDR436W_mRNA	+	YDR436W	PPZ2	protein_coding	1334821	1336953	1	2133	2133	0	0	2133
IV	YDR437W_mRNA	+	YDR437W	GPI19	protein_coding	1337352	1337774	1	423	423	0	0	423
IV	YDR438W_mRNA	+	YDR438W	THI74	protein_coding	1338274	1339386	1	1113	1113	0	0	1113
IV	YDR439W_mRNA	+	YDR439W	LRS4	protein_coding	1339676	1340719	1	1044	1044	0	0	1044
IV	YDR440W_mRNA	+	YDR440W	DOT1	protein_coding	1342493	1344241	1	1749	1749	0	0	1749
IV	YDR441C_mRNA	-	YDR441C	APT2	protein_coding	1344517	1345062	1	546	546	0	0	546
IV	YDR442W_mRNA	+	YDR442W	YDR442W	protein_coding	1345647	1346039	1	393	393	0	0	393
IV	YDR443C_mRNA	-	YDR443C	SSN2	protein_coding	1345676	1349938	1	4263	4263	0	0	4263
IV	YDR444W_mRNA	+	YDR444W	YDR444W	protein_coding	1350290	1352353	1	2064	2064	0	0	2064
IV	YDR445C_mRNA	-	YDR445C	YDR445C	protein_coding	1352182	1352589	1	408	408	0	0	408
IV	YDR446W_mRNA	+	YDR446W	ECM11	protein_coding	1353725	1354633	1	909	909	0	0	909
IV	YDR447C_mRNA	-	YDR447C	RPS17B	protein_coding	1354829	1355553	1	411	411	0	0	411
IV	YDR448W_mRNA	+	YDR448W	ADA2	protein_coding	1356065	1357369	1	1305	1305	0	0	1305
IV	YDR449C_mRNA	-	YDR449C	UTP6	protein_coding	1357580	1358902	1	1323	1323	0	0	1323
IV	YDR450W_mRNA	+	YDR450W	RPS18A	protein_coding	1359923	1360798	1	441	441	0	0	441
IV	YDR451C_mRNA	-	YDR451C	YHP1	protein_coding	1361120	1362181	1	1062	1062	0	0	1062
IV	YDR452W_mRNA	+	YDR452W	PPN1	protein_coding	1362878	1364902	1	2025	2025	0	0	2025
IV	YDR453C_mRNA	-	YDR453C	TSA2	protein_coding	1365072	1365662	1	591	591	0	0	591
IV	YDR454C_mRNA	-	YDR454C	GUK1	protein_coding	1366264	1366827	1	564	564	0	0	564
IV	YDR455C_mRNA	-	YDR455C	YDR455C	protein_coding	1367373	1367681	1	309	309	0	0	309
IV	YDR456W_mRNA	+	YDR456W	NHX1	protein_coding	1367485	1369386	1	1902	1902	0	0	1902
IV	YDR457W_mRNA	+	YDR457W	TOM1	protein_coding	1369790	1379596	1	9807	9807	0	0	9807
IV	YDR458C_mRNA	-	YDR458C	HEH2	protein_coding	1380055	1382046	1	1992	1992	0	0	1992
IV	YDR459C_mRNA	-	YDR459C	PFA5	protein_coding	1382319	1383443	1	1125	1125	0	0	1125
IV	YDR460W_mRNA	+	YDR460W	TFB3	protein_coding	1383811	1384776	1	966	966	0	0	966
IV	YDR461C-A_mRNA	-	YDR461C-A	YDR461C-A	protein_coding	1385524	1385766	1	243	243	0	0	243
IV	YDR461W_mRNA	+	YDR461W	MFA1	protein_coding	1385176	1385286	1	111	111	0	0	111
IV	YDR462W_mRNA	+	YDR462W	MRPL28	protein_coding	1386073	1386516	1	444	444	0	0	444
IV	YDR463W_mRNA	+	YDR463W	STP1	protein_coding	1386816	1388375	1	1560	1560	0	0	1560
IV	YDR464C-A_mRNA	-	YDR464C-A	YDR464C-A	protein_coding	1392492	1392680	1	189	189	0	0	189
IV	YDR464W_mRNA	+	YDR464W	SPP41	protein_coding	1388872	1393179	1	4308	4308	0	0	4308
IV	YDR465C_mRNA	-	YDR465C	RMT2	protein_coding	1393336	1394574	1	1239	1239	0	0	1239
IV	YDR466W_mRNA	+	YDR466W	PKH3	protein_coding	1395121	1397817	1	2697	2697	0	0	2697
IV	YDR467C_mRNA	-	YDR467C	YDR467C	protein_coding	1397583	1397909	1	327	327	0	0	327
IV	YDR468C_mRNA	-	YDR468C	TLG1	protein_coding	1398026	1398700	1	675	675	0	0	675
IV	YDR469W_mRNA	+	YDR469W	SDC1	protein_coding	1399015	1399542	1	528	528	0	0	528
IV	YDR470C_mRNA	-	YDR470C	UGO1	protein_coding	1399706	1401214	1	1509	1509	0	0	1509
IV	YDR471W_mRNA	+	YDR471W	RPL27B	protein_coding	1401770	1402564	1	411	411	0	0	411
IV	YDR472W_mRNA	+	YDR472W	TRS31	protein_coding	1403322	1404173	1	852	852	0	0	852
IV	YDR473C_mRNA	-	YDR473C	PRP3	protein_coding	1404445	1405854	1	1410	1410	0	0	1410
IV	YDR475C_mRNA	-	YDR475C	JIP4	protein_coding	1407464	1410094	1	2631	2631	0	0	2631
IV	YDR476C_mRNA	-	YDR476C	YDR476C	protein_coding	1410453	1411127	1	675	675	0	0	675
IV	YDR477W_mRNA	+	YDR477W	SNF1	protein_coding	1412373	1414274	1	1902	1902	0	0	1902
IV	YDR478W_mRNA	+	YDR478W	SNM1	protein_coding	1414575	1415171	1	597	597	0	0	597
IV	YDR479C_mRNA	-	YDR479C	PEX29	protein_coding	1415210	1416874	1	1665	1665	0	0	1665
IV	YDR480W_mRNA	+	YDR480W	DIG2	protein_coding	1417399	1418370	1	972	972	0	0	972
IV	YDR481C_mRNA	-	YDR481C	PHO8	protein_coding	1418550	1420250	1	1701	1701	0	0	1701
IV	YDR482C_mRNA	-	YDR482C	CWC21	protein_coding	1420431	1420838	1	408	408	0	0	408
IV	YDR483W_mRNA	+	YDR483W	KRE2	protein_coding	1421157	1422485	1	1329	1329	0	0	1329
IV	YDR484W_mRNA	+	YDR484W	VPS52	protein_coding	1422763	1424688	1	1926	1926	0	0	1926
IV	YDR485C_mRNA	-	YDR485C	VPS72	protein_coding	1424820	1427207	1	2388	2388	0	0	2388
IV	YDR486C_mRNA	-	YDR486C	VPS60	protein_coding	1427431	1428120	1	690	690	0	0	690
IV	YDR487C_mRNA	-	YDR487C	RIB3	protein_coding	1428354	1428980	1	627	627	0	0	627
IV	YDR488C_mRNA	-	YDR488C	PAC11	protein_coding	1429188	1430789	1	1602	1602	0	0	1602
IV	YDR489W_mRNA	+	YDR489W	SLD5	protein_coding	1431012	1431896	1	885	885	0	0	885
IV	YDR490C_mRNA	-	YDR490C	PKH1	protein_coding	1431968	1434268	1	2301	2301	0	0	2301
IV	YDR491C_mRNA	-	YDR491C	YDR491C	protein_coding	1434500	1434991	1	492	492	0	0	492
IV	YDR492W_mRNA	+	YDR492W	IZH1	protein_coding	1434924	1435874	1	951	951	0	0	951
IV	YDR493W_mRNA	+	YDR493W	MZM1	protein_coding	1436217	1436588	1	372	372	0	0	372
IV	YDR494W_mRNA	+	YDR494W	RSM28	protein_coding	1436930	1438015	1	1086	1086	0	0	1086
IV	YDR495C_mRNA	-	YDR495C	VPS3	protein_coding	1438115	1441150	1	3036	3036	0	0	3036
IV	YDR496C_mRNA	-	YDR496C	PUF6	protein_coding	1441433	1443403	1	1971	1971	0	0	1971
IV	YDR497C_mRNA	-	YDR497C	ITR1	protein_coding	1443713	1445467	1	1755	1755	0	0	1755
IV	YDR498C_mRNA	-	YDR498C	SEC20	protein_coding	1445843	1446994	1	1152	1152	0	0	1152
IV	YDR499W_mRNA	+	YDR499W	LCD1	protein_coding	1447830	1450073	1	2244	2244	0	0	2244
IV	YDR500C_mRNA	-	YDR500C	RPL37B	protein_coding	1450198	1450853	1	267	267	0	0	267
IV	YDR501W_mRNA	+	YDR501W	PLM2	protein_coding	1451353	1452918	1	1566	1566	0	0	1566
IV	YDR502C_mRNA	-	YDR502C	SAM2	protein_coding	1453310	1454464	1	1155	1155	0	0	1155
IV	YDR503C_mRNA	-	YDR503C	LPP1	protein_coding	1455042	1455866	1	825	825	0	0	825
IV	YDR504C_mRNA	-	YDR504C	SPG3	protein_coding	1456311	1456694	1	384	384	0	0	384
IV	YDR505C_mRNA	-	YDR505C	PSP1	protein_coding	1456695	1459220	1	2526	2526	0	0	2526
IV	YDR506C_mRNA	-	YDR506C	GMC1	protein_coding	1459728	1461554	1	1827	1827	0	0	1827
IV	YDR507C_mRNA	-	YDR507C	GIN4	protein_coding	1462358	1465786	1	3429	3429	0	0	3429
IV	YDR508C_mRNA	-	YDR508C	GNP1	protein_coding	1466453	1468444	1	1992	1992	0	0	1992
IV	YDR509W_mRNA	+	YDR509W	YDR509W	protein_coding	1468226	1468573	1	348	348	0	0	348
IV	YDR510C-A_mRNA	-	YDR510C-A	YDR510C-A	protein_coding	1469695	1469811	1	117	117	0	0	117
IV	YDR510W_mRNA	+	YDR510W	SMT3	protein_coding	1469400	1469705	1	306	306	0	0	306
IV	YDR511W_mRNA	+	YDR511W	SDH7	protein_coding	1470017	1470418	1	402	402	0	0	402
IV	YDR512C_mRNA	-	YDR512C	EMI1	protein_coding	1470500	1471063	1	564	564	0	0	564
IV	YDR513W_mRNA	+	YDR513W	GRX2	protein_coding	1471017	1471448	1	432	432	0	0	432
IV	YDR514C_mRNA	-	YDR514C	YDR514C	protein_coding	1471548	1472999	1	1452	1452	0	0	1452
IV	YDR515W_mRNA	+	YDR515W	SLF1	protein_coding	1473429	1474772	1	1344	1344	0	0	1344
IV	YDR516C_mRNA	-	YDR516C	EMI2	protein_coding	1474974	1476476	1	1503	1503	0	0	1503
IV	YDR517W_mRNA	+	YDR517W	GRH1	protein_coding	1477239	1478357	1	1119	1119	0	0	1119
IV	YDR518W_mRNA	+	YDR518W	EUG1	protein_coding	1478608	1480161	1	1554	1554	0	0	1554
IV	YDR519W_mRNA	+	YDR519W	FPR2	protein_coding	1480425	1480832	1	408	408	0	0	408
IV	YDR520C_mRNA	-	YDR520C	URC2	protein_coding	1481085	1483403	1	2319	2319	0	0	2319
IV	YDR521W_mRNA	+	YDR521W	YDR521W	protein_coding	1483141	1483476	1	336	336	0	0	336
IV	YDR522C_mRNA	-	YDR522C	SPS2	protein_coding	1483795	1485303	1	1509	1509	0	0	1509
IV	YDR523C_mRNA	-	YDR523C	SPS1	protein_coding	1485566	1487038	1	1473	1473	0	0	1473
IV	YDR524C-A_mRNA	-	YDR524C-A	YDR524C-A	protein_coding	1489871	1489990	1	120	120	0	0	120
IV	YDR524C-B_mRNA	-	YDR524C-B	YDR524C-B	protein_coding	1489598	1489798	1	201	201	0	0	201
IV	YDR524C_mRNA	-	YDR524C	AGE1	protein_coding	1487542	1488990	1	1449	1449	0	0	1449
IV	YDR524W-C_mRNA	+	YDR524W-C	YDR524W-C	protein_coding	1489403	1489492	1	90	90	0	0	90
IV	YDR525W-A_mRNA	+	YDR525W-A	SNA2	protein_coding	1490596	1490835	1	240	240	0	0	240
IV	YDR525W_mRNA	+	YDR525W	API2	protein_coding	1489905	1490234	1	330	330	0	0	330
IV	YDR526C_mRNA	-	YDR526C	YDR526C	protein_coding	1491075	1491545	1	471	471	0	0	471
IV	YDR527W_mRNA	+	YDR527W	RBA50	protein_coding	1491094	1492413	1	1320	1320	0	0	1320
IV	YDR528W_mRNA	+	YDR528W	HLR1	protein_coding	1494586	1495857	1	1272	1272	0	0	1272
IV	YDR529C_mRNA	-	YDR529C	QCR7	protein_coding	1496165	1496548	1	384	384	0	0	384
IV	YDR530C_mRNA	-	YDR530C	APA2	protein_coding	1496791	1497768	1	978	978	0	0	978
IV	YDR531W_mRNA	+	YDR531W	CAB1	protein_coding	1498232	1499335	1	1104	1104	0	0	1104
IV	YDR532C_mRNA	-	YDR532C	KRE28	protein_coding	1499396	1500553	1	1158	1158	0	0	1158
IV	YDR533C_mRNA	-	YDR533C	HSP31	protein_coding	1501447	1502160	1	714	714	0	0	714
IV	YDR534C_mRNA	-	YDR534C	FIT1	protein_coding	1503314	1504900	1	1587	1587	0	0	1587
IV	YDR535C_mRNA	-	YDR535C	YDR535C	protein_coding	1506606	1507362	1	501	501	0	0	501
IV	YDR536W_mRNA	+	YDR536W	STL1	protein_coding	1508005	1509714	1	1710	1710	0	0	1710
IV	YDR537C_mRNA	-	YDR537C	YDR537C	protein_coding	1510856	1511461	1	606	606	0	0	606
IV	YDR538W_mRNA	+	YDR538W	PAD1	protein_coding	1510902	1511630	1	729	729	0	0	729
IV	YDR539W_mRNA	+	YDR539W	FDC1	protein_coding	1512094	1513605	1	1512	1512	0	0	1512
IV	YDR540C_mRNA	-	YDR540C	IRC4	protein_coding	1517136	1517675	1	540	540	0	0	540
IV	YDR541C_mRNA	-	YDR541C	YDR541C	protein_coding	1519664	1520698	1	1035	1035	0	0	1035
IV	YDR542W_mRNA	+	YDR542W	PAU10	protein_coding	1523249	1523611	1	363	363	0	0	363
IV	YDR543C_mRNA	-	YDR543C	YDR543C	protein_coding	1524634	1524933	1	300	300	0	0	300
IV	YDR544C_mRNA	-	YDR544C	YDR544C	protein_coding	1525095	1525523	1	429	429	0	0	429
IV	YDR545C-A_mRNA	-	YDR545C-A	YDR545C-A	protein_coding	1530863	1531342	1	480	480	0	0	480
IV	YDR545W_mRNA	+	YDR545W	YRF1-1	protein_coding	1526321	1531711	1	5391	5391	0	0	5391
V	YEL001C_mRNA	-	YEL001C	IRC22	protein_coding	150301	150978	1	678	678	0	0	678
V	YEL002C_mRNA	-	YEL002C	WBP1	protein_coding	148722	150014	1	1293	1293	0	0	1293
V	YEL003W_mRNA	+	YEL003W	GIM4	protein_coding	148176	148599	1	336	336	0	0	336
V	YEL004W_mRNA	+	YEL004W	YEA4	protein_coding	146951	147979	1	1029	1029	0	0	1029
V	YEL005C_mRNA	-	YEL005C	VAB2	protein_coding	145907	146755	1	849	849	0	0	849
V	YEL006W_mRNA	+	YEL006W	YEA6	protein_coding	144327	145334	1	1008	1008	0	0	1008
V	YEL007W_mRNA	+	YEL007W	MIT1	protein_coding	141892	143892	1	2001	2001	0	0	2001
V	YEL008C-A_mRNA	-	YEL008C-A	YEL008C-A	protein_coding	140726	140818	1	93	93	0	0	93
V	YEL008W_mRNA	+	YEL008W	YEL008W	protein_coding	140512	140892	1	381	381	0	0	381
V	YEL009C-A_mRNA	-	YEL009C-A	YEL009C-A	protein_coding	136371	136778	1	408	408	0	0	408
V	YEL009C_mRNA	-	YEL009C	GCN4	protein_coding	138918	139763	1	846	846	0	0	846
V	YEL010W_mRNA	+	YEL010W	YEL010W	protein_coding	136279	136629	1	351	351	0	0	351
V	YEL011W_mRNA	+	YEL011W	GLC3	protein_coding	133120	135234	1	2115	2115	0	0	2115
V	YEL012W_mRNA	+	YEL012W	UBC8	protein_coding	131772	132551	1	657	657	0	0	657
V	YEL013W_mRNA	+	YEL013W	VAC8	protein_coding	128825	130561	1	1737	1737	0	0	1737
V	YEL014C_mRNA	-	YEL014C	YEL014C	protein_coding	128303	128608	1	306	306	0	0	306
V	YEL015W_mRNA	+	YEL015W	EDC3	protein_coding	126629	128284	1	1656	1656	0	0	1656
V	YEL016C_mRNA	-	YEL016C	NPP2	protein_coding	124737	126218	1	1482	1482	0	0	1482
V	YEL017C-A_mRNA	-	YEL017C-A	PMP2	protein_coding	122798	122929	1	132	132	0	0	132
V	YEL017W_mRNA	+	YEL017W	GTT3	protein_coding	123657	124670	1	1014	1014	0	0	1014
V	YEL018C-A_mRNA	-	YEL018C-A	YEL018C-A	protein_coding	121455	121988	1	534	534	0	0	534
V	YEL018W_mRNA	+	YEL018W	EAF5	protein_coding	121471	122310	1	840	840	0	0	840
V	YEL019C_mRNA	-	YEL019C	MMS21	protein_coding	120498	121301	1	804	804	0	0	804
V	YEL020C-B_mRNA	-	YEL020C-B	YEL020C-B	protein_coding	117183	117380	1	198	198	0	0	198
V	YEL020C_mRNA	-	YEL020C	PXP1	protein_coding	118617	120299	1	1683	1683	0	0	1683
V	YEL020W-A_mRNA	+	YEL020W-A	TIM9	protein_coding	117211	117474	1	264	264	0	0	264
V	YEL021W_mRNA	+	YEL021W	URA3	protein_coding	116167	116970	1	804	804	0	0	804
V	YEL022W_mRNA	+	YEL022W	GEA2	protein_coding	111421	115800	1	4380	4380	0	0	4380
V	YEL023C_mRNA	-	YEL023C	YEL023C	protein_coding	108504	110552	1	2049	2049	0	0	2049
V	YEL024W_mRNA	+	YEL024W	RIP1	protein_coding	107260	107907	1	648	648	0	0	648
V	YEL025C_mRNA	-	YEL025C	YEL025C	protein_coding	102581	106147	1	3567	3567	0	0	3567
V	YEL026W_mRNA	+	YEL026W	SNU13	protein_coding	101943	102323	1	381	381	0	0	381
V	YEL027W_mRNA	+	YEL027W	VMA3	protein_coding	100769	101251	1	483	483	0	0	483
V	YEL028W_mRNA	+	YEL028W	YEL028W	protein_coding	98668	99129	1	462	462	0	0	462
V	YEL029C_mRNA	-	YEL029C	BUD16	protein_coding	96858	97796	1	939	939	0	0	939
V	YEL030C-A_mRNA	-	YEL030C-A	YEL030C-A	protein_coding	94583	94897	1	315	315	0	0	315
V	YEL030W_mRNA	+	YEL030W	ECM10	protein_coding	94644	96578	1	1935	1935	0	0	1935
V	YEL031W_mRNA	+	YEL031W	SPF1	protein_coding	90258	93905	1	3648	3648	0	0	3648
V	YEL032C-A_mRNA	-	YEL032C-A	YEL032C-A	protein_coding	87040	87201	1	162	162	0	0	162
V	YEL032W_mRNA	+	YEL032W	MCM3	protein_coding	86937	89852	1	2916	2916	0	0	2916
V	YEL033W_mRNA	+	YEL033W	MTC7	protein_coding	86179	86598	1	420	420	0	0	420
V	YEL034C-A_mRNA	-	YEL034C-A	YEL034C-A	protein_coding	85613	86215	1	603	603	0	0	603
V	YEL034W_mRNA	+	YEL034W	HYP2	protein_coding	85676	86149	1	474	474	0	0	474
V	YEL035C_mRNA	-	YEL035C	UTR5	protein_coding	85045	85545	1	501	501	0	0	501
V	YEL036C_mRNA	-	YEL036C	ANP1	protein_coding	83050	84552	1	1503	1503	0	0	1503
V	YEL037C_mRNA	-	YEL037C	RAD23	protein_coding	81407	82603	1	1197	1197	0	0	1197
V	YEL038W_mRNA	+	YEL038W	UTR4	protein_coding	80462	81145	1	684	684	0	0	684
V	YEL039C_mRNA	-	YEL039C	CYC7	protein_coding	79636	79977	1	342	342	0	0	342
V	YEL040W_mRNA	+	YEL040W	UTR2	protein_coding	78053	79456	1	1404	1404	0	0	1404
V	YEL041W_mRNA	+	YEL041W	YEF1	protein_coding	75944	77431	1	1488	1488	0	0	1488
V	YEL042W_mRNA	+	YEL042W	GDA1	protein_coding	73771	75327	1	1557	1557	0	0	1557
