si-Ctrl-1	si-Ctrl-2	si-eIF5A-1	si-eIF5A-2
YJL155C_mRNA	YOR160W_mRNA	YLL014W_mRNA	YLL063C_mRNA
YOR160W_mRNA	YGR074W_mRNA	YHR129C_mRNA	YMR037C_mRNA
YGR074W_mRNA	YCR035C_mRNA	YPL123C_mRNA	YGL190C_mRNA
YCR035C_mRNA	YNL263C_mRNA	YMR026C_mRNA	YFL008W_mRNA
YNL263C_mRNA	YAR027W_mRNA	YOR245C_mRNA	YDR234W_mRNA
YAR027W_mRNA	YOL019W_mRNA	YJR122W_mRNA	YHR063C_mRNA
YOL019W_mRNA	YKL007W_mRNA	YJL155C_mRNA	YMR283C_mRNA
YKL007W_mRNA	YBL022C_mRNA	YOR160W_mRNA	YIL161W_mRNA
YBL022C_mRNA	YDR363W_mRNA	YGR074W_mRNA	YIL090W_mRNA
YDR363W_mRNA	YER021W_mRNA	YCR035C_mRNA	YOR306C_mRNA
YER021W_mRNA	YFL022C_mRNA	YNL263C_mRNA	YBR162C_mRNA
YFL022C_mRNA	YER161C_mRNA	YLL022C_mRNA	YLR115W_mRNA
YER161C_mRNA	YMR143W_mRNA	YAR027W_mRNA	YER052C_mRNA
YMR143W_mRNA	YER071C_mRNA	YOL019W_mRNA	YHR094C_mRNA
YER071C_mRNA	YMR308C_mRNA	YKL007W_mRNA	YGR271W_mRNA
YMR308C_mRNA	YGR001C_mRNA	YBL022C_mRNA	YAL026C-A_mRNA
YGR001C_mRNA	YMR219W_mRNA	YDR363W_mRNA	YDR085C_mRNA
YMR219W_mRNA	YDL211C_mRNA	YER021W_mRNA	YLL014W_mRNA
YDL211C_mRNA	YDR051C_mRNA	YFL022C_mRNA	YHR129C_mRNA
YDR051C_mRNA	YEL020C_mRNA	YER161C_mRNA	YPL123C_mRNA
YEL020C_mRNA	YOR174W_mRNA	YMR143W_mRNA	YMR026C_mRNA
YOR174W_mRNA	YPL068C_mRNA	YER071C_mRNA	YOR245C_mRNA
YPL068C_mRNA	YMR153W_mRNA	YMR308C_mRNA	YJR122W_mRNA
YMR153W_mRNA	YDL197C_mRNA	YGR001C_mRNA	YJL155C_mRNA
YDL197C_mRNA	YHL008C_mRNA	YMR219W_mRNA	YOR160W_mRNA
YHL008C_mRNA	YPR022C_mRNA	YDR051C_mRNA	YGR074W_mRNA
YPR022C_mRNA	YJL065C_mRNA	YEL020C_mRNA	YCR035C_mRNA
YJL065C_mRNA	YMR021C_mRNA	YOR174W_mRNA	YNL263C_mRNA
YMR021C_mRNA	YNL155W_mRNA	YPL068C_mRNA	YLL022C_mRNA
YNL155W_mRNA	YLL001W_mRNA	YMR153W_mRNA	YAR027W_mRNA
YLL001W_mRNA	YDL060W_mRNA	YHL008C_mRNA	YOL019W_mRNA
YDL060W_mRNA	YDR238C_mRNA	YMR025W_mRNA	YKL007W_mRNA
YDR238C_mRNA	YBR155W_mRNA	YJL065C_mRNA	YBL022C_mRNA
YBR155W_mRNA	YHR028C_mRNA	YMR021C_mRNA	YDR363W_mRNA
YHR028C_mRNA	YMR190C_mRNA	YNL155W_mRNA	YER021W_mRNA
YMR190C_mRNA	YNR027W_mRNA	YLL001W_mRNA	YFL022C_mRNA
YNR027W_mRNA	YNL133C_mRNA	YPR022C_mRNA	YER161C_mRNA
YNL133C_mRNA	YDR175C_mRNA	YDR238C_mRNA	YMR143W_mRNA
YJL090C_mRNA	YKL109W_mRNA	YBR155W_mRNA	YER071C_mRNA
YDR175C_mRNA	YOR297C_mRNA	YHR028C_mRNA	YMR308C_mRNA
YKL109W_mRNA	YGR218W_mRNA	YNR027W_mRNA	YGR001C_mRNA
YOR297C_mRNA	YLR110C_mRNA	YMR190C_mRNA	YMR219W_mRNA
YGR218W_mRNA	YKR086W_mRNA	YNL133C_mRNA	YDL211C_mRNA
YLR110C_mRNA	YAL021C_mRNA	YJL090C_mRNA	YDR051C_mRNA
YKR086W_mRNA	YOL044W_mRNA	YDR175C_mRNA	YEL020C_mRNA
YAL021C_mRNA	YPL180W_mRNA	YKL109W_mRNA	YOR174W_mRNA
YOL044W_mRNA	YDR249C_mRNA	YOR297C_mRNA	YPL068C_mRNA
YPL180W_mRNA	YDR133C_mRNA	YGR218W_mRNA	YMR153W_mRNA
YDR249C_mRNA	YHR169W_mRNA	YLR110C_mRNA	YHL008C_mRNA
YDR133C_mRNA	YOL056W_mRNA	YKR086W_mRNA	YPR022C_mRNA
YHR169W_mRNA	YEL002C_mRNA	YAL021C_mRNA	YJL065C_mRNA
YOL056W_mRNA	YDL208W_mRNA	YOL044W_mRNA	YMR021C_mRNA
YEL002C_mRNA	YCL036W_mRNA	YPL180W_mRNA	YNL155W_mRNA
YDL208W_mRNA	YDR280W_mRNA	YDR249C_mRNA	YLL001W_mRNA
YCL036W_mRNA	YML103C_mRNA	YDR133C_mRNA	YDL060W_mRNA
YDR280W_mRNA	YJL125C_mRNA	YHR169W_mRNA	YDR238C_mRNA
YML103C_mRNA	YER132C_mRNA	YOL056W_mRNA	YBR155W_mRNA
YJL125C_mRNA	YPL012W_mRNA	YEL002C_mRNA	YHR028C_mRNA
YER132C_mRNA	YPL224C_mRNA	YDL208W_mRNA	YNR027W_mRNA
YPL012W_mRNA	YDR211W_mRNA	YCL036W_mRNA	YMR190C_mRNA
YPL224C_mRNA	YIL123W_mRNA	YDR280W_mRNA	YNL133C_mRNA
YDR211W_mRNA	YPR063C_mRNA	YML103C_mRNA	YJL090C_mRNA
YIL123W_mRNA	YNL064C_mRNA	YJL125C_mRNA	YDR175C_mRNA
YPR063C_mRNA	YNR074C_mRNA	YER132C_mRNA	YKL109W_mRNA
YNL064C_mRNA	YKR067W_mRNA	YPL012W_mRNA	YOR297C_mRNA
YNR074C_mRNA	YMR197C_mRNA	YPL224C_mRNA	YGR218W_mRNA
YKR067W_mRNA	YKL146W_mRNA	YDR211W_mRNA	YLR110C_mRNA
YMR197C_mRNA	YPL273W_mRNA	YIL123W_mRNA	YKR086W_mRNA
YKL146W_mRNA	YKL089W_mRNA	YPR063C_mRNA	YAL021C_mRNA
YPL273W_mRNA	YDL077C_mRNA	YNL064C_mRNA	YOL044W_mRNA
YKL089W_mRNA	YLR023C_mRNA	YNR074C_mRNA	YPL180W_mRNA
YLL053C_mRNA	YPL089C_mRNA	YKR067W_mRNA	YDR249C_mRNA
YDL077C_mRNA	YGL201C_mRNA	YMR197C_mRNA	YDR133C_mRNA
YLR023C_mRNA	YJR105W_mRNA	YKL146W_mRNA	YHR169W_mRNA
YPL089C_mRNA	YIL047C-A_mRNA	YPL273W_mRNA	YOL056W_mRNA
YGL201C_mRNA	YOR304W_mRNA	YKL089W_mRNA	YEL002C_mRNA
YJR105W_mRNA	YIL077C_mRNA	YDL077C_mRNA	YDL208W_mRNA
YIL047C-A_mRNA	YDL139C_mRNA	YLR023C_mRNA	YCL036W_mRNA
YOR304W_mRNA	YLL032C_mRNA	YPL089C_mRNA	YDR280W_mRNA
YIL077C_mRNA	YNL112W_mRNA	YGL201C_mRNA	YML103C_mRNA
YDL139C_mRNA	YJR031C_mRNA	YJR105W_mRNA	YJL125C_mRNA
YLL032C_mRNA	YNR024W_mRNA	YIL047C-A_mRNA	YER132C_mRNA
YNL112W_mRNA	YIL146C_mRNA	YOR304W_mRNA	YPL012W_mRNA
YJR031C_mRNA	YBL104C_mRNA	YIL077C_mRNA	YPL224C_mRNA
YNR024W_mRNA	YPL196W_mRNA	YDL139C_mRNA	YDR211W_mRNA
YIL146C_mRNA	YNL138W_mRNA	YLL032C_mRNA	YIL123W_mRNA
YBL104C_mRNA	YPR107C_mRNA	YNL112W_mRNA	YPR063C_mRNA
YPL196W_mRNA	YJL173C_mRNA	YJR031C_mRNA	YNL064C_mRNA
YNL138W_mRNA	YMR030W_mRNA	YNR024W_mRNA	YNR074C_mRNA
YPR107C_mRNA	YGL035C_mRNA	YIL146C_mRNA	YKR067W_mRNA
YJL173C_mRNA	YIR015W_mRNA	YBL104C_mRNA	YMR197C_mRNA
YMR030W_mRNA	YGR104C_mRNA	YPL196W_mRNA	YKL146W_mRNA
YGL035C_mRNA	YML100W_mRNA	YNL138W_mRNA	YPL273W_mRNA
YIR015W_mRNA	YLR003C_mRNA	YLR271W_mRNA	YKL089W_mRNA
YGR104C_mRNA	YNL118C_mRNA	YPR107C_mRNA	YDL077C_mRNA
YML100W_mRNA	YMR097C_mRNA	YJL173C_mRNA	YLR023C_mRNA
YLR003C_mRNA	YER154W_mRNA	YMR030W_mRNA	YPL089C_mRNA
YNL118C_mRNA	YKR044W_mRNA	YGL035C_mRNA	YGL201C_mRNA
YMR097C_mRNA	YEL024W_mRNA	YIR015W_mRNA	YJR105W_mRNA
YPR116W_mRNA	YHR141C_mRNA	YJL161W_mRNA	YIL047C-A_mRNA
YER154W_mRNA	YMR161W_mRNA	YGR104C_mRNA	YOR304W_mRNA
YKR044W_mRNA	YBR276C_mRNA	YML100W_mRNA	YIL077C_mRNA
YEL024W_mRNA	YBR006W_mRNA	YLR003C_mRNA	YDL139C_mRNA
YHR141C_mRNA	YNL253W_mRNA	YNL118C_mRNA	YLL032C_mRNA
YMR161W_mRNA	YOR201C_mRNA	YMR097C_mRNA	YNL112W_mRNA
YBR276C_mRNA	YGR004W_mRNA	YER154W_mRNA	YJR031C_mRNA
YBR006W_mRNA	YPL040C_mRNA	YEL024W_mRNA	YNR024W_mRNA
YNL253W_mRNA	YMR015C_mRNA	YHR141C_mRNA	YIL146C_mRNA
YOR201C_mRNA	YJL004C_mRNA	YMR161W_mRNA	YBL104C_mRNA
YGR004W_mRNA	YDR198C_mRNA	YBR276C_mRNA	YPL196W_mRNA
YPL040C_mRNA	YDL121C_mRNA	YBR006W_mRNA	YNL138W_mRNA
YMR015C_mRNA	YBL007C_mRNA	YNL253W_mRNA	YLR271W_mRNA
YJL004C_mRNA	YLR025W_mRNA	YOR201C_mRNA	YPR107C_mRNA
YDR198C_mRNA	YLR180W_mRNA	YGR004W_mRNA	YJL173C_mRNA
YDL121C_mRNA	YNL005C_mRNA	YPL040C_mRNA	YMR030W_mRNA
YBL007C_mRNA	YBR030W_mRNA	YMR015C_mRNA	YGL035C_mRNA
YLR025W_mRNA	YLR146C_mRNA	YJL004C_mRNA	YIR015W_mRNA
YLR180W_mRNA	YOR118W_mRNA	YDR198C_mRNA	YJL161W_mRNA
YNL005C_mRNA	YHR204W_mRNA	YDL121C_mRNA	YGR104C_mRNA
YBR030W_mRNA	YLR364W_mRNA	YBL007C_mRNA	YML100W_mRNA
YLR146C_mRNA	YLR371W_mRNA	YLR025W_mRNA	YLR003C_mRNA
YOR118W_mRNA	YML020W_mRNA	YLR180W_mRNA	YNL118C_mRNA
YHR204W_mRNA	YLR275W_mRNA	YNL005C_mRNA	YMR097C_mRNA
YLR364W_mRNA	YNL183C_mRNA	YBR030W_mRNA	YER154W_mRNA
YLR371W_mRNA	YKL074C_mRNA	YLR146C_mRNA	YEL024W_mRNA
YML020W_mRNA	YML096W_mRNA	YOR118W_mRNA	YHR141C_mRNA
YLR275W_mRNA	YMR072W_mRNA	YLR364W_mRNA	YMR161W_mRNA
YNL183C_mRNA	YDR302W_mRNA	YLR371W_mRNA	YBR276C_mRNA
YKL074C_mRNA	YNR044W_mRNA	YML020W_mRNA	YBR006W_mRNA
YML096W_mRNA	YFL018C_mRNA	YLR275W_mRNA	YNL253W_mRNA
YMR072W_mRNA	YCL052C_mRNA	YNL183C_mRNA	YOR201C_mRNA
YDR302W_mRNA	YDL168W_mRNA	YKL074C_mRNA	YGR004W_mRNA
YNR044W_mRNA	YFR033C_mRNA	YML096W_mRNA	YPL040C_mRNA
YFL018C_mRNA	YJL060W_mRNA	YMR072W_mRNA	YMR015C_mRNA
YCL052C_mRNA	YEL031W_mRNA	YDR302W_mRNA	YJL004C_mRNA
YDL168W_mRNA	YER028C_mRNA	YNR044W_mRNA	YDR198C_mRNA
YFR033C_mRNA	YLR244C_mRNA	YFL018C_mRNA	YDL121C_mRNA
YJL060W_mRNA	YER018C_mRNA	YCL052C_mRNA	YBL007C_mRNA
YEL031W_mRNA	YDR408C_mRNA	YDL168W_mRNA	YLR025W_mRNA
YER028C_mRNA	YMR061W_mRNA	YFR033C_mRNA	YLR180W_mRNA
YLR244C_mRNA	YJL035C_mRNA	YJL060W_mRNA	YNL005C_mRNA
YER018C_mRNA	YOR113W_mRNA	YLR135W_mRNA	YBR030W_mRNA
YDR408C_mRNA	YAL008W_mRNA	YEL031W_mRNA	YLR146C_mRNA
YMR061W_mRNA	YBR167C_mRNA	YER028C_mRNA	YOR118W_mRNA
YJL035C_mRNA	YIR038C_mRNA	YLR244C_mRNA	YLR364W_mRNA
YOR113W_mRNA	YKL122C_mRNA	YER018C_mRNA	YLR371W_mRNA
YAL008W_mRNA	YML011C_mRNA	YDR408C_mRNA	YML020W_mRNA
YBR167C_mRNA	YPR185W_mRNA	YMR061W_mRNA	YLR275W_mRNA
YIR038C_mRNA	YJR134C_mRNA	YJL035C_mRNA	YNL183C_mRNA
YKL122C_mRNA	YJL074C_mRNA	YOR113W_mRNA	YKL074C_mRNA
YML011C_mRNA	YBR197C_mRNA	YAL008W_mRNA	YML096W_mRNA
YPR185W_mRNA	YMR259C_mRNA	YBR167C_mRNA	YMR072W_mRNA
YJR134C_mRNA	YDL203C_mRNA	YHR177W_mRNA	YDR302W_mRNA
YJL074C_mRNA	YBR043C_mRNA	YIR038C_mRNA	YNR044W_mRNA
YBR197C_mRNA	YGL129C_mRNA	YKL122C_mRNA	YFL018C_mRNA
YMR259C_mRNA	YBR263W_mRNA	YML011C_mRNA	YCL052C_mRNA
YDL203C_mRNA	YJR112W_mRNA	YPR185W_mRNA	YDL168W_mRNA
YBR043C_mRNA	YGL246C_mRNA	YJR134C_mRNA	YFR033C_mRNA
YGL129C_mRNA	YPL151C_mRNA	YER076C_mRNA	YJL060W_mRNA
YBR263W_mRNA	YGL003C_mRNA	YBR197C_mRNA	YEL031W_mRNA
YJR112W_mRNA	YEL051W_mRNA	YMR259C_mRNA	YER028C_mRNA
YGL246C_mRNA	YGL061C_mRNA	YDL203C_mRNA	YLR244C_mRNA
YPL151C_mRNA	YDR169C_mRNA	YBR043C_mRNA	YER018C_mRNA
YGL003C_mRNA	YMR275C_mRNA	YGL129C_mRNA	YDR408C_mRNA
YEL051W_mRNA	YGL005C_mRNA	YBR263W_mRNA	YMR061W_mRNA
YGL061C_mRNA	YNL317W_mRNA	YJR112W_mRNA	YJL035C_mRNA
YDR169C_mRNA	YDR289C_mRNA	YGL246C_mRNA	YOR113W_mRNA
YMR275C_mRNA	YCL009C_mRNA	YPL151C_mRNA	YAL008W_mRNA
YGL005C_mRNA	YBR059C_mRNA	YGL003C_mRNA	YBR167C_mRNA
YNL317W_mRNA	YOR355W_mRNA	YEL051W_mRNA	YIR038C_mRNA
YDR289C_mRNA	YJL068C_mRNA	YGL061C_mRNA	YKL122C_mRNA
YCL009C_mRNA	YCR084C_mRNA	YDR169C_mRNA	YML011C_mRNA
YBR059C_mRNA	YDR368W_mRNA	YMR275C_mRNA	YJL074C_mRNA
YOR355W_mRNA	YPR101W_mRNA	YGL005C_mRNA	YJR134C_mRNA
YJL068C_mRNA	YLR441C_mRNA	YNL317W_mRNA	YER076C_mRNA
YCR084C_mRNA	YNL083W_mRNA	YDR289C_mRNA	YBR197C_mRNA
YDR368W_mRNA	YNL068C_mRNA	YCL009C_mRNA	YMR259C_mRNA
YPR101W_mRNA	YNL314W_mRNA	YBR059C_mRNA	YDL203C_mRNA
YLR441C_mRNA	YBL059C-A_mRNA	YOR355W_mRNA	YBR043C_mRNA
YNL314W_mRNA	YNL032W_mRNA	YJL068C_mRNA	YGL129C_mRNA
YNL068C_mRNA	YOR145C_mRNA	YCR084C_mRNA	YBR263W_mRNA
YBL059C-A_mRNA	YGL208W_mRNA	YDR368W_mRNA	YJR112W_mRNA
YNL032W_mRNA	YCR005C_mRNA	YPR101W_mRNA	YGL246C_mRNA
YOR145C_mRNA	YPR163C_mRNA	YLR441C_mRNA	YPL151C_mRNA
YGL208W_mRNA	YOL007C_mRNA	YNL083W_mRNA	YGL003C_mRNA
YCR005C_mRNA	YLR225C_mRNA	YNL068C_mRNA	YEL051W_mRNA
YPR163C_mRNA	YJR053W_mRNA	YNL314W_mRNA	YGL061C_mRNA
YOL007C_mRNA	YNL088W_mRNA	YBL059C-A_mRNA	YDR169C_mRNA
YLR225C_mRNA	YIL131C_mRNA	YNL032W_mRNA	YMR275C_mRNA
YJR053W_mRNA	YPL118W_mRNA	YOR145C_mRNA	YGL005C_mRNA
YNL088W_mRNA	YDL087C_mRNA	YGL208W_mRNA	YNL317W_mRNA
YIL131C_mRNA	YBL033C_mRNA	YCR005C_mRNA	YDR289C_mRNA
YPL118W_mRNA	YGL070C_mRNA	YPR163C_mRNA	YCL009C_mRNA
YDL087C_mRNA	YNL181W_mRNA	YOL007C_mRNA	YBR059C_mRNA
YBL033C_mRNA	YDR530C_mRNA	YLR225C_mRNA	YOR355W_mRNA
YGL070C_mRNA	YGR185C_mRNA	YJR053W_mRNA	YJL068C_mRNA
YNL181W_mRNA	YLR007W_mRNA	YIL131C_mRNA	YCR084C_mRNA
YDR530C_mRNA	YLR241W_mRNA	YPL118W_mRNA	YDR368W_mRNA
YGR185C_mRNA	YDR117C_mRNA	YBL033C_mRNA	YPR101W_mRNA
YLR007W_mRNA	YOR320C_mRNA	YGL070C_mRNA	YLR441C_mRNA
YLR241W_mRNA	YMR110C_mRNA	YNL181W_mRNA	YNL083W_mRNA
YDR117C_mRNA	YGR097W_mRNA	YDR530C_mRNA	YNL068C_mRNA
YOR320C_mRNA	YGR006W_mRNA	YGR185C_mRNA	YNL314W_mRNA
YMR110C_mRNA	YGL029W_mRNA	YLR007W_mRNA	YBL059C-A_mRNA
YGR097W_mRNA	YLR450W_mRNA	YLR241W_mRNA	YNL032W_mRNA
YGR006W_mRNA	YOL141W_mRNA	YDR117C_mRNA	YOR145C_mRNA
YGL029W_mRNA	YCR018C_mRNA	YOR320C_mRNA	YGL208W_mRNA
YLR450W_mRNA	YHR121W_mRNA	YMR110C_mRNA	YCR005C_mRNA
YOL141W_mRNA	YDL133W_mRNA	YGR097W_mRNA	YPR163C_mRNA
YCR018C_mRNA	YPL135W_mRNA	YGR006W_mRNA	YOL007C_mRNA
YHR121W_mRNA	YLR021W_mRNA	YGL029W_mRNA	YLR225C_mRNA
YDL133W_mRNA	YLR328W_mRNA	YLR450W_mRNA	YDR014W_mRNA
YPL135W_mRNA	YNL295W_mRNA	YOL141W_mRNA	YJR053W_mRNA
YLR021W_mRNA	YOL127W_mRNA	YCR018C_mRNA	YNL088W_mRNA
YLR328W_mRNA	YKL149C_mRNA	YHR121W_mRNA	YIL131C_mRNA
YNL295W_mRNA	YMR264W_mRNA	YDL133W_mRNA	YPL118W_mRNA
YOL127W_mRNA	YNL294C_mRNA	YPL135W_mRNA	YBL033C_mRNA
YDL146W_mRNA	YMR049C_mRNA	YLR021W_mRNA	YGL070C_mRNA
YKL149C_mRNA	YNL186W_mRNA	YLR328W_mRNA	YNL181W_mRNA
YMR264W_mRNA	YGR149W_mRNA	YNL295W_mRNA	YDR530C_mRNA
YNL294C_mRNA	YGR268C_mRNA	YOL127W_mRNA	YGR185C_mRNA
YMR049C_mRNA	YMR054W_mRNA	YKL149C_mRNA	YLR007W_mRNA
YNL186W_mRNA	YGR169C_mRNA	YMR264W_mRNA	YLR241W_mRNA
YGR149W_mRNA	YDR477W_mRNA	YNL294C_mRNA	YDR117C_mRNA
YGR268C_mRNA	YMR214W_mRNA	YMR049C_mRNA	YOR320C_mRNA
YMR054W_mRNA	YKL012W_mRNA	YNL186W_mRNA	YMR110C_mRNA
YGR169C_mRNA	YOR226C_mRNA	YGR149W_mRNA	YGR097W_mRNA
YDR477W_mRNA	YFL047W_mRNA	YGR268C_mRNA	YGR006W_mRNA
YMR214W_mRNA	YMR055C_mRNA	YMR054W_mRNA	YGL029W_mRNA
YKL012W_mRNA	YMR077C_mRNA	YGR169C_mRNA	YLR450W_mRNA
YOR226C_mRNA	YBR101C_mRNA	YDR477W_mRNA	YOL141W_mRNA
YFL047W_mRNA	YER168C_mRNA	YMR214W_mRNA	YCR018C_mRNA
YMR055C_mRNA	YJL036W_mRNA	YKL012W_mRNA	YHR121W_mRNA
YMR077C_mRNA	YOR023C_mRNA	YOR226C_mRNA	YDL133W_mRNA
YBR101C_mRNA	YOR287C_mRNA	YFL047W_mRNA	YPL135W_mRNA
YER168C_mRNA	YOR035C_mRNA	YMR055C_mRNA	YLR021W_mRNA
YJL036W_mRNA	YMR075W_mRNA	YMR077C_mRNA	YLR328W_mRNA
YOR023C_mRNA	YPR033C_mRNA	YBR101C_mRNA	YNL295W_mRNA
YOR287C_mRNA	YEL066W_mRNA	YER168C_mRNA	YOL127W_mRNA
YOR035C_mRNA	YPL101W_mRNA	YJL036W_mRNA	YKL149C_mRNA
YMR075W_mRNA	YBR095C_mRNA	YOR023C_mRNA	YMR264W_mRNA
YPR033C_mRNA	YLR288C_mRNA	YOR287C_mRNA	YNL294C_mRNA
YEL066W_mRNA	YCR087C-A_mRNA	YOR035C_mRNA	YMR049C_mRNA
YPL101W_mRNA	YER142C_mRNA	YMR075W_mRNA	YNL186W_mRNA
YBR095C_mRNA	YDL090C_mRNA	YPR033C_mRNA	YGR149W_mRNA
YLR288C_mRNA	YJL151C_mRNA	YEL066W_mRNA	YGR268C_mRNA
YCR087C-A_mRNA	YKL129C_mRNA	YPL101W_mRNA	YMR054W_mRNA
YER142C_mRNA	YGR234W_mRNA	YBR095C_mRNA	YGR169C_mRNA
YDL090C_mRNA	YOR215C_mRNA	YLR288C_mRNA	YDR477W_mRNA
YJL151C_mRNA	YNL328C_mRNA	YCR087C-A_mRNA	YMR214W_mRNA
YKL129C_mRNA	YHR142W_mRNA	YER142C_mRNA	YKL012W_mRNA
YGR234W_mRNA	YLR305C_mRNA	YDL090C_mRNA	YOR226C_mRNA
YOR215C_mRNA	YNL041C_mRNA	YJL151C_mRNA	YFL047W_mRNA
YGR130C_mRNA	YAL016W_mRNA	YKL129C_mRNA	YMR055C_mRNA
YNL328C_mRNA	YBR159W_mRNA	YGR234W_mRNA	YMR077C_mRNA
YHR142W_mRNA	YDL177C_mRNA	YOR215C_mRNA	YBR101C_mRNA
YLR305C_mRNA	YGR171C_mRNA	YNL328C_mRNA	YER168C_mRNA
YNL041C_mRNA	YPL198W_mRNA	YHR142W_mRNA	YJL036W_mRNA
YAL016W_mRNA	YML070W_mRNA	YLR305C_mRNA	YOR023C_mRNA
YBR159W_mRNA	YBR189W_mRNA	YNL041C_mRNA	YOR287C_mRNA
YDL177C_mRNA	YIL139C_mRNA	YAL016W_mRNA	YOR035C_mRNA
YGR171C_mRNA	YNL085W_mRNA	YBR159W_mRNA	YMR075W_mRNA
YPL198W_mRNA	YNL188W_mRNA	YDL177C_mRNA	YPR033C_mRNA
YML070W_mRNA	YKR095W_mRNA	YGR171C_mRNA	YEL066W_mRNA
YBR189W_mRNA	YBR108W_mRNA	YPL198W_mRNA	YPL101W_mRNA
YIL139C_mRNA	YCR026C_mRNA	YDL222C_mRNA	YBR095C_mRNA
YNL085W_mRNA	YGR080W_mRNA	YBR189W_mRNA	YLR288C_mRNA
YNL188W_mRNA	YLR390W_mRNA	YGR018C_mRNA	YCR087C-A_mRNA
YKR095W_mRNA	YAL012W_mRNA	YML070W_mRNA	YER142C_mRNA
YBR108W_mRNA	YOR098C_mRNA	YNL085W_mRNA	YDL090C_mRNA
YCR026C_mRNA	YDL106C_mRNA	YIL139C_mRNA	YJL151C_mRNA
YGR080W_mRNA	YBR142W_mRNA	YKR095W_mRNA	YKL129C_mRNA
YLR390W_mRNA	YER025W_mRNA	YBR108W_mRNA	YGR234W_mRNA
YAL012W_mRNA	YHR027C_mRNA	YCR026C_mRNA	YOR215C_mRNA
YOR098C_mRNA	YIL074C_mRNA	YGR080W_mRNA	YNL328C_mRNA
YDL106C_mRNA	YNL035C_mRNA	YLR390W_mRNA	YHR142W_mRNA
YBR142W_mRNA	YMR315W_mRNA	YAL012W_mRNA	YLR305C_mRNA
YER025W_mRNA	YGL234W_mRNA	YMR068W_mRNA	YNL041C_mRNA
YHR027C_mRNA	YIL078W_mRNA	YOR098C_mRNA	YAL016W_mRNA
YIL074C_mRNA	YGR094W_mRNA	YDL106C_mRNA	YBR159W_mRNA
YNL035C_mRNA	YDL049C_mRNA	YBR142W_mRNA	YDL177C_mRNA
YMR315W_mRNA	YIL070C_mRNA	YER025W_mRNA	YGR171C_mRNA
YGL234W_mRNA	YNL071W_mRNA	YHR027C_mRNA	YPL198W_mRNA
YIL078W_mRNA	YDL065C_mRNA	YIL074C_mRNA	YDL222C_mRNA
YGR094W_mRNA	YDL098C_mRNA	YNL035C_mRNA	YBR189W_mRNA
YIL070C_mRNA	YDR178W_mRNA	YMR315W_mRNA	YGR018C_mRNA
YNL071W_mRNA	YBR244W_mRNA	YGL234W_mRNA	YML070W_mRNA
YDL065C_mRNA	YKL197C_mRNA	YIL078W_mRNA	YNL085W_mRNA
YJL116C_mRNA	YPL212C_mRNA	YGR094W_mRNA	YIL139C_mRNA
YDL098C_mRNA	YPL086C_mRNA	YIL070C_mRNA	YKR095W_mRNA
YDR178W_mRNA	YDL113C_mRNA	YNL071W_mRNA	YBR108W_mRNA
YBR244W_mRNA	YLR223C_mRNA	YDL065C_mRNA	YCR026C_mRNA
YKL197C_mRNA	YEL058W_mRNA	YJL116C_mRNA	YGR080W_mRNA
YPL212C_mRNA	YOL114C_mRNA	YDL098C_mRNA	YLR390W_mRNA
YPL086C_mRNA	YBR248C_mRNA	YDR178W_mRNA	YAL012W_mRNA
YDL113C_mRNA	YGR251W_mRNA	YBR244W_mRNA	YMR068W_mRNA
YLR223C_mRNA	YPL188W_mRNA	YKL197C_mRNA	YOR098C_mRNA
YEL058W_mRNA	YMR170C_mRNA	YPL212C_mRNA	YDL106C_mRNA
YOL114C_mRNA	YMR173W_mRNA	YPL086C_mRNA	YBR142W_mRNA
YBR248C_mRNA	YOR086C_mRNA	YDL113C_mRNA	YER025W_mRNA
YGR251W_mRNA	YIR005W_mRNA	YLR223C_mRNA	YHR027C_mRNA
YPL188W_mRNA	YNL100W_mRNA	YEL058W_mRNA	YIL074C_mRNA
YMR170C_mRNA	YCL056C_mRNA	YOL114C_mRNA	YNL035C_mRNA
YMR173W_mRNA	YKL094W_mRNA	YBR248C_mRNA	YMR315W_mRNA
YOR086C_mRNA	YOR163W_mRNA	YGR251W_mRNA	YGL234W_mRNA
YIR005W_mRNA	YPL203W_mRNA	YPL188W_mRNA	YIL078W_mRNA
YNL100W_mRNA	YGL140C_mRNA	YMR170C_mRNA	YGR094W_mRNA
YCL056C_mRNA	YHR102W_mRNA	YMR173W_mRNA	YIL070C_mRNA
YKL094W_mRNA	YGR266W_mRNA	YOR086C_mRNA	YNL071W_mRNA
YOR163W_mRNA	YPL002C_mRNA	YIR005W_mRNA	YDL065C_mRNA
YPL203W_mRNA	YBR241C_mRNA	YNL100W_mRNA	YJL116C_mRNA
YGL140C_mRNA	YOR147W_mRNA	YCL056C_mRNA	YDL098C_mRNA
YHR102W_mRNA	YGR062C_mRNA	YKL094W_mRNA	YDR178W_mRNA
YGR266W_mRNA	YNR004W_mRNA	YOR163W_mRNA	YBR244W_mRNA
YPL002C_mRNA	YDR163W_mRNA	YPL203W_mRNA	YKL197C_mRNA
YBR241C_mRNA	YBR004C_mRNA	YGL140C_mRNA	YPL212C_mRNA
YOR147W_mRNA	YDL238C_mRNA	YHR102W_mRNA	YPL086C_mRNA
YGR062C_mRNA	YML034W_mRNA	YGR266W_mRNA	YDL113C_mRNA
